registrationid,vendorid,code,name,email,address1,address2,address3,city,state,zipcode,phone,fax,contact,active
14769,1432195,8769,"KAMICO INSTRUCTIONAL MEDIA, INC.",kmichael@kamico.com,P.O. BOX 1143,,,SALADO ,TX,76571,254-947-7283,254-947-7284,,1
1666,1666,1670,Kampus Klothes,,164 RAILROAD DRIVE,,                           *,IVYLAND,PA,18974,215-357-0892  X 129,215-357-6849,,1
10252,10252,,KANE STEEL,,301 S. TWELTH STREET,P.O. BOX 829,,MILLVILLE,NJ,08332,856-327-0762,856-327-0762,,0
5259,5259,6099,KANE STEEL CO.,,301 S. 12TH STREET  ,,,MILLVILLE,NJ,08332,856-825-2200,856-327-0762,,0
5746,5746,6605,KANE STEEL CO.,,301 S. 12TH STREET,,,MILLVILLE,NJ,08332,800-223-5263,800-327-0762,,0
12178,12368,6605,KANE STEEL CO.,,,,,,,,,,,1
1010,1010,0990,KANSAS SCIENCE SUPPLIES,,5745 N. TYLER,"WICHITA,KS 67205",                           *,WICHITA,KS,672050000,0000000000,0000000000,,0
4939,4939,5608,KANTOR LAWRENCE INC,,169 SCOTLAND RD.,,,ORANGE,NJ,07050,973-678-1000,,,0
749,749,0729,KAPCO,,1000 CHERRY STREET,,800-791-8965               *,KENT,OH,44240,800-791-8965,800-451-3724,,1
6417,6417,7384,Kaplan Early Learning Company,,P.O. Box 890575,,,Charlotte,NC,28289-0575,800-334-2014,336-712-2238,,1
6406,6406,7373,KAPP'S WIDE WORLD OF SOCCER,,136 E. BOSTON POST ROAD,"MAMARONECK, N.Y. 10543",914-834-7547               *,MAMARONECK,NY,105430000,9148347547,0000000000,,1
14874,1432522,R997,KAPPA CONSTRUCTION CORP.,kappaconcorp@aol.com,3 MATILDA DRIVE,,,OCEAN ,NJ,07712,732-380-7045,732-380-7042,,1
5449,5449,6292,KAR PARTS OF SOUTH EDISON,,485 US HWY #1 SOUTH,"EDISON, N.J. 08818",908-819-4044               *,EDISON,NJ,088180000,9088194044,0000000000,,1
5118,5118,5794,KAR PRODUCTS INC.,,28 MAPLEWOOD ROAD,"HARTSDALE, N.Y. 10530",                           *,HARTSDALE,NY,105300000,0000000000,0000000000,,1
15195,1614861,T380,"Karcher North America, Inc. ",daniel.weaver@karcherna.com,8 PHEASANT RUN ROAD,,,FORKED RIVER,NJ,08731,800-444-7654,866-271-0520,,1
12423,12680,X662,KAREY KASSL CORP,,180 TERMINAL DRIVE,,,PLAINVIEW,NY,11803,516-349-8484,516-349-9329,,0
14566,1429923,8287,KARIBA SYSTEMS INC.,sales@karibasystems.com,"13601 WEST MCMILLAN,  SUITE 102-265",,,BOISE ,ID,83713,646-583-3143,,,1
15724,1623391,9574,Karig's Hardware Inc.,,27 North Livingston Avenue,,,Livingston,NJ,07039,973-992-0022 ,973-992-5814 ,,1
15409,1620954,T475,Karl & Associates Inc. ,ekarl@karlenv.com,20 Lauck Road,,,Reading,PA,19610,610-856-7700 ,,,1
1812,1812,1828,KARL KUEMMERLING INC.,,129 EDGEWATER AVE,"N.W. MASSILLON, OH 44646",                           *,N.W. MASSILLON,OH,446460000,0000000000,0000000000,,1
3637,3637,3662,KARLIN JANITORIAL SUPPLY INC,,445 WEST MAIN STREET,"STAMFORD, CT 06902",203-359-1994               *,STAMFORD,CT,069020000,2033591994,0000000000,,1
1920,1920,1938,KARMA CJ GROUP,,6 BROADWAY CIRCLE #6,,                           *,HOLBROOK,NY,11741,,631-256-6728,,1
4057,4057,4104,KARNIVAL SPORTS,,2505 65TH ST.,"BROOKLYN, N.Y. 11204",718-339-5221               *,BROOKLYN,NY,112040000,7183395221,0000000000,,1
5773,5773,6631,KARP INDUSTRIAL,,2 LARKFIELD RD.,"E. NORTHPORT, N.Y. 11731",                           *,E. NORTHPORT,NY,117310000,0000000000,0000000000,,1
1065,1065,1044,KARPEN STEEL PRODUCTS,,270 BROADHOLLOW ROAD,"FARMINGDALE, N.Y. 11735",                           *,FARMINGDALE,NY,117350000,0000000000,0000000000,,1
3229,3229,3253,"KARPS HARDWARE, INC.",,633 HOPE STREET,"STAMFORD, CT 06907",203-327-0460               *,STAMFORD,CT,069070000,2033270460,0000000000,,1
4202,4202,4257,KARSON FOOD SVCS,,2109 HECK AVE,"NEPTUNE, N.J. 07753",                           *,NEPTUNE,NJ,077530000,0000000000,0000000000,,1
2124,12564,2143,KARST SPORTS,info@karstsports.com,35 RODEO DRIVE,,,FAIRMONT,WV,26554,800-734-2851,,,1
12315,12564,2143,KARST SPORTS,,35 RODEO DRIVE,,,FAIRMONT,WV,26554,800-734-2851,,,1
14958,1434624,8859,KARTELL US INC.,jjj@kartellus.com,39 GREENE STREET,,,NEW YORK,NY,10013,212-367-3701,,,1
9364,9364,5553,Kaslander Lumber Co.,,373 NORTH 5TH STREET,,,NEWARK,NJ,07107,973-483-4452,973-483-0552,,1
1652,1652,1654,KAST-A-WAY SWIMWEAR INC.,,9356 CINCINNATI COLUMBUS RD,,,CINCINNATI,OH,45241,800-543-2763,513-777-1062,,0
12613,13075,7986,KATHY JEANNE INC.,,7 ONDUSTRIAL ROPAD,,,FAIRFIELD,NJ,07004,973-575-9898,973-575-7988,,1
4723,4723,5009,KATHY'S FLORIST,,108 SO. MAIN ST.,"MANVILLE, N.J. 08835",908-725-9301               *,MANVILLE,NJ,088350000,9087259301,0000000000,,1
2128,2128,2147,KATRIN SYSTEMS,,16507 HEDGECROFT DR. BLDG 120,"HOUSTON, TX 77060",                           *,HOUSTON,TX,770600000,0000000000,0000000000,,1
16265,1711757,9887,Kav Imports LLC,mili.kavimports@gmail.com,41 Library Place,,,Edison,NJ,08820,914-885-3684,,,1
14280,15759,R622,KAY JAY SERVICES,kayjayservices1@yahoo.com,356 MIDDLE COUNTRY ROAD  SUITE#305,,,CORAM,NY,11727,718-962-3533,631-346-3721,,1
7597,7597,9509,KAY PRINTING & ENVELOPE CO,,210 SOUTH VAN BRUNT ST.,"ENGLEWOOD, N.J. 07631",201-568-5300               *,ENGLEWOOD,NJ,076310000,2015685300,0000000000,,1
15249,1614908,9168,"Kay-Twelve, LLC ",bids@kay-twelve.com,"1491 Polaris Parkway, #301",,,Columbus,OH,43240,888-624-5451 ,614-423-6750 ,,1
5413,5413,6256,"KAYE PRODUCTS, INC.",,535 DIMMOCKS MILL ROAD,,212 807-0880               *,HILLSBOROUGH,NC,27278,919-732-6444,800-685-5293,,1
15393,1620938,9287,"Kaz USA, Inc. dba Helen of Troy Health & Home",,400 Donald Lynch Blvd.,,,Marlborough,MA,01752,315-857-1969,,,1
5891,5891,6836,KBC MACHINERY TOOLS,,6300-18 MILE ROAD,"STERLING HEIGHTS, MI 48314",                           *,STERLING HEIGHTS,MI,483140000,0000000000,0000000000,,1
11860,11894,X195,KBD Construction LLC,,118B Donor Avenue,,,Elmwood Park,NJ,07407,201-679-2151,201-300-6743,,1
6856,6856,7859,KBI SYSTEM,,177 MILL LANE,"MOUNTAUNSIDE, N.J. 07092",908 645-3600               *,MOUNTAUNSIDE,NJ,070920000,9086453600,0000000000,,1
6606,6606,7592,KBS Services,,3605 Ocean Ranch Blvd,,                           *,Oceanside,CA,92056,856-677-6162,,,1
14417,1117746,7933,KC SIGNS & AWNINGS,bill@kcsignco.com,142 CONCHESTER HWY,,,ASTON,PA,19014,888-651-7446,610-497-0110,,1
11943,11981,X277,KCG Energy Management LLC,,70 Pine Brook Road,,,Towaco,NJ,07082,973-335-3884,,,1
7110,7110,8504,"KCI, INC.",,19 INDUSTRIAL AVENUE,,516-249-1200               *,MAHWAH,NJ,07430,201-934-6500,201-934-9195,,0
14587,1429960,R823,KCR PROFESSIONAL BUILDING SERVICES,klclemens@kcrpbs.com,2710 ALLENTOWN ROAD,,,QUAKERTOWN,PA,18951,215-536-9018,215-529-5829,,1
15965,1711209,T771,KDJ Total Solutions LLC ,dave@kdjtotalsolutions.com,"1 Frassetto Way, Suite I",,,Lincoln Park,NJ,07035,844-535-7766 ,,,1
14782,1432208,R942,KDP DEVELOPERS,ken@kdpdevelopers.com,402 COVENTRY DRIVE,,,PHILLIPSBURG,NJ,08865,908-213-1570,908-213-1571,,1
2148,2148,2167,"KDP ENTERPRISES,  INC.",Kevin.KDP@verizon.net,575 CORPORATE DRIVE    LOBBY 4,,,MAHWAH,NJ,07430,201-447-9445,201-447-1255,,1
12638,13116,8024,KEANE'S SPORTS SUPPLY,,103 EVERGREEN ROAD,,,STRATFORD,NJ,08084,856-782-7874,,,0
13942,15234,R474,"KEEHN POWER PRODUCTS, INC.",keehnpower@yahoo.com,132 JOHNSON AVENUE,,,HACKENSACK,NJ,07601,201-489-4454,201-489-0731,,1
2784,2784,2820,KEEN COMPRESSED GAS CO.,,601 ORANGE STREET,,,MILLVILLE,NJ,08332,856-327-3077,856-327-6846,,1
14668,1432070,R867,KEEPING IT COMFORTABLE LLC,andrew@keepingitcomfortable.com,330 RUTHERFORD AVENUE,,,FRANKLIN,NJ,07416,201-602-4957,,,1
11542,11229,8344,KEER ELECTRICAL SUPPLY CORP.,,287 MT. PLEASANT AVENUE,,,NEWARK,NJ,07104,973-484-7400,973-484-0805,,1
7044,11229,8344,KEER ELECTRICAL SUPPLY CORP.,info@keerelectric.com,287 MT. PLEASANT AVENUE,,,NEWARK,NJ,07104,973-484-7400,973-484-0805,,1
6943,6943,8019,KEITH'S II SPORTS,,3892 US ROUTE 7,,,PITTSFORD,VT,05763,802-483-6050,802-483-6753,,0
13605,14545,R277,KEL INDUSTRIES,,3 BIRCH LANE,,,WHARTON,NJ,07885,973-442-1500,,,1
13519,14401,R216,"KEL, INC.",rsmoral@hotmail.com,125 FIFTH AVENUE,,,PELHAM,NY,10803,917-287-2833,,,1
11793,11826,X149,"Kelin Heating & A/C, Inc.",,15 COLUMBIA AVENUE,,,COLONIA,NJ,07067,732-887-2637 cell,732-381-5945,,1
13861,15033,R415,KELLEY BROS,dmacneill@kelleybros.com,515 S. BROAD STREET,,,GLEN ROCK,NJ,07452,201-445-4200,800-856-2550,,1
16143,1711546,9775,KellieBuster LLC,KBCo_INC@outlook.com,396 Rutherford Avenue,,,Franklin,NJ,07416, 201-888-6872,,,1
14705,1432128,R888,Kellimeg Corp. T/A Breakdown Products,,827 Bailey Avenue,,,Elizabeth,NJ,07208,732-775-3609,,,1
13939,15222,5580,KELLOGG MARINE SUPPLY,info@kelloggmarine.com,5 ENTERPRISE DRIVE,,,OLD LYME,CT,06371,800-243-9303,800-628-1304,,1
2769,2769,2806,KELLY PRODUCTS CO. INC.,,1147 ROUTE 9 SOUTH,,,CAPE MAY CH,NJ,08210,609-465-1444,609-465-1337,,0
3228,3228,3252,KELLY'S CAMERA INC.,,636 ROUTE 46 EAST,"FAIRFIELD, N.J. 07004",                           *,FAIRFIELD,NJ,070040000,0000000000,0000000000,,1
5429,5429,6272,"KELLY'S SPORTS,  LTD. / BSN SPORTS",cdavish@Kellysports.com,P.O. BOX 49,,,JENKINTOWN,PA,19046,610-436-5458,610-436-8208,,1
8307,8307,5893,KELMAN GLOBAL,,1230 RADCLIFFE PLACE,,,PLAINFIELD,NJ,07062,908-561-4805,,,1
7962,7962,,KELPRO INC.,,,,,,  ,,,,,0
5223,5223,6063,KELSEY COMPANY,,30 CROSS ST./PO BOX 941,"MERIDEN, CT. 06450",                           *,MERIDEN,CT,064500000,0000000000,0000000000,,1
5460,5460,6308,Kelvin Educational,Joe@kelvin.com,280 Adams Blvd,,,Farmingdale,NY,11735,631-756-1750,,,1
7367,7367,9001,KELVIN ELECTRONICS INC.,,7 FAIRCHILD AVENUE,"PLAINVIEW, N.Y. 11803",                           *,PLAINVIEW,NY,11803,,,,0
3230,3230,3254,KEM MANUFACTURING CORP.,,2075 TUCKER INDUSTRIAL RD,"TUCKER, GA  30086-0017",                           *,TUCKER,GA,300860017,0000000000,0000000000,,1
3211,3211,3239,KEM MFG. A DIV OF SYSTEMS GEN,,P.O. BOX 152170,"IRVING, TX 75015-2170",972-438-0405               *,IRVING,TX,750152170,9724380405,0000000000,,1
4903,4903,5302,"KEMPKE'S MUSIC SERVICE, INC",,2005 TREE FORK LANE STE 105,"LONGWOOD, FL 32750",800-753-6753               *,LONGWOOD,FL,327500000,8007536753,0000000000,,1
8738,8738,8120,KEMPS HOCKEY,,704  NEW LOUDON RD,,,LATHAM,NY,12110,800-223-8571,,,0
2369,2369,2403,KEN COOK EDUCATION SYSTEMS,,12855 W. SILVER SPRING DR.,"BUTLER, WI 53007",800-362-2665               *,BUTLER,WI,530070000,8003622665,0000000000,,1
5200,11353,6040,KEN KRAFT/ANCHOR,kkraft6@yahoo.com,7 MAPLEWOOD STREET,,,GLEN HEAD,NY,11545,516-671-3885,,,1
11568,11353,6040,KEN KRAFT/ANCHOR,kkraft6@yahoo.com,7 MAPLEWOOD STREET,,,GLEN HEAD,NY,11545,516-671-3885,,,1
3231,3231,3255,"KEN'S BODY WORKS, INC.",,111 CROW HILL ROAD,,                           *,FREEHOLD,NJ,07728,,,,1
13150,14024,R030,KEN'S TREE CARE INC.,alan@kenstreecare.com,401 PAULDING AVENUE,,,NORTHVALE,NJ,07647,201-768-0694,201-768-6758,,1
6176,6176,7143,KEN-A-VISION,,5615 RAYTOWN ROAD,,                           *,KANSAS CITY,MO,64133,816-353-4787,816-358-5072,,0
11794,11827,X150,Kencor LLC,,"882 S. Matlack Street, Suite C",,,West Chester,PA,19382,610-430-2110,610-430-2109,,1
6873,6873,7881,KENDALL HUNT PUBLISHING,,4050 WESTMARK DRIVE,,,DUBUQUER,IA,52004,800-228-0810,,,1
7935,7935,T156,Kendall Hunt Publishing Co.,,2460 Kerper Boulevard,PO Box 539,,Dubuque,IA,52004-0539,,,,1
9899,9899,F066,KENDALL/HUNT                  ,,,,,,,,,,,1
3477,14069,3495,"KENDOR MUSIC, INC.",info@kendormusic.com,21 GROVE STREET,,,DELEVAN,NY,14042,716-492-1254,716-492-5124,,1
13185,14069,3495,"KENDOR MUSIC, INC.",info@kendormusic.com,21 GROVE STREET,,,DELEVAN,NY,14042,716-492-1254,716-492-5124,,1
7302,7302,8714,KENITEC COMPUTER & TECHNOLOGY,,99 LOT 17 NORTH,"MAYWOOD, N.J. 07607",201-368-8570     368-2815  *,MAYWOOD,NJ,076070000,2013688570,0003682815,,1
6142,6142,7110,Kenmar Shirts Inc.,,1415 Blondell Avenue,,,Bronx,NY,10461,718-824-3880,,,1
5815,5815,6708,KENMARK SAFETY  SUPPLIES,,80 BARCLAY CENTER,"CHERRY HILL,N.J. 08034",                           *,CHERRY HILL,NJ,080340000,0000000000,0000000000,,0
4997,4997,5669,"KENNEDY FLOORING CO., INC.",,675 BROADWAY,"MASASAPEQUA, N.Y. 11758",                           *,MASASAPEQUA,NY,117580000,0000000000,0000000000,,1
9551,9551,,Kennedy Industries Inc.,www.KENNEDYINDUSTRIES.COM,935 Horsham Rd,,,Horsham,Pa,19044,215-433-3313,215-443-7088,,0
6507,6507,7488,"KENNEDY INDUSTRIES, INC.",,935 HORSHAM RD,,,HORSHAM,PA,19044,215-443-3313,215-443-7088,,1
759,759,0739,KENNEDY STATIONERS/ATKINS,,725 WICKER AVE,"BENSALEM, PA 19020",215-638-2100               *,BENSALEM,PA,190200000,2156382100,0000000000,,0
3223,3223,3249,KENNETH LEE JAMES ASSOC.,,P.O. BOX 2621,"YOUNGSTOWN, OH 44507",800-645-2767               *,YOUNGSTOWN,OH,445070000,8006452767,0000000000,,1
7948,7948,,KENSICO SPORTS,,,,,,  ,,,,,0
6445,6445,7412,KENSINGTON CHEMICAL CORP.,,99 SUNBURST DRIVE,"ROCKY POINT, N.Y. 11778",516-737-0009               *,ROCKY POINT,NY,117780000,5167370009,0000000000,,1
15931,1711175,9673,"Kent Displays, Inc. ",thohman@kentdisplays.com,43 Portage Blvd.,,,Kent,OH,44240,330-673-8784 ext 243,,,1
6426,6426,7393,KENT SUPPLY,,201 FERRIS AVENUE,"WHITE PLAINS, N.Y. 10603",914-946-8535               *,WHITE PLAINS,NY,106030000,9149468535,0000000000,,1
16105,1711508,T852,"Kept Companies, Inc",erics@fleetwash.com,26 Law Drive ,,,Fairfield,NJ,07004,206-596-2483,,,1
4673,4673,4749,KEREKES BAKERY & REST. EQUIP.,,6103 15TH AVE.,,,BROOKLYN,NY,11219,800-525-5556,718-232-4416,,1
599,599,0575,KERN CO.,,292 SO. ORANGE AVE.,"NEWARK, N.J. 07103",                           *,NEWARK,NJ,071030000,0000000000,0000000000,,0
2108,2108,2127,KERNAN LIBRARY GROUP,,34 FOX CROFT RD,"NEW HARTFORD, N.Y. 13413",315-732-7373               *,NEW HARTFORD,NY,134130000,3157327373,0000000000,,1
2115,2115,2134,KERRY OFFICE SUPPLY,,216 JERICHO TURNPIKE,"MINEOLA, N.Y. 11502",                           *,MINEOLA,NY,115020000,0000000000,0000000000,,1
4231,4231,4287,KESSLER INSTRUMENTS INC,,P.O. BOX 640,"WESTBURY, N.Y. 11590",516-334-4063     F334-2689 *,WESTBURY,NY,115900000,5163344063,0003342689,,1
7219,7219,8626,KETTY BUSINESS SUPPLY,,9 RENOLDS STREET,,,HUTINGTON  STATION  ,NY,11746,631-424-3924,,,1
5665,5665,6509,KEUFFEL & ESSER CO.,,750 HUYLER ST.AVE.,"TETERBORO, N.J. 07608",                           *,TETERBORO,NJ,076080000,0000000000,0000000000,,1
5666,5666,6510,KEUFFEL & ESSER CO.,,1729 N. OLDEN AVE.,"TRENTON, NJ  08638",                           *,TRENTON,NJ,086380000,0000000000,0000000000,,1
5667,5667,6511,KEUFFEL & ESSER CO.,,20 WHIPPANY RD.,"MORRISTOWN, NJ  07960",                           *,MORRISTOWN,NJ,079600000,0000000000,0000000000,,1
5668,5668,6512,KEUFFEL & ESSER CO.,,FORD ROAD,"ROCKWAY, N.J. 07866",                           *,ROCKWAY,NJ,078660000,0000000000,0000000000,,1
16131,1711534,9767,KEV Group,victoriag@kevgroup.com,1167 Caledonia Rd,,,"Toronto, Ontario M6A 2X1 ",  ,,866-891-9138,,,1
3632,3632,3657,KEW FOREST MAINTENANCE SUPPLY,MIKE@KEWFOREST.COM,59-16 BROADWAY,,,WOODSIDE,NY,11377,718-205-5300,718-205-3459,,1
8940,8940,5462,KEY 2 FITNESS EQUIPMENT,mendola@key2fitness.biz,Attn: Ronald Mendola,3905 KIRKWOOD HWY,,WILMINGTON,DE,19808,302-993-0166,302-993-0566,,0
4242,4242,4298,KEY AUTO PARTS,,245 PLAINFIELD AVENUE,,                           *,EDISON,NJ,08817,732-985-5566,732-985-1402,,0
4075,4075,4122,KEY CURRICULUM PRESS,,1150 65TH STREET,,,EMERYVILLE,CA,94608,510-595-7000,510-595-7040,,1
10153,10153,,Key Curriculum Press,,1150 65th Street,,,Emeryville,CA,94608,800-995.MATH,,,0
7715,7715,T023,Key Curriculum Press,,1150-65th Street,,,Emeryville,CA,94608,800-995-6284,800-541-2442,,1
11702,11735,X105,"KEY SIGNALS, INC.",,47 TUTHILL POINT ROAD,,,E. MORICHES,NY,11940,631-878-1719,631-874-4298,,1
5498,5498,6346,"Keyboard Consultants, Inc.",,6 Kingsbridge Road,,,Fairfield,NJ,07004,973-882-0063 X 207,973-882-0071,,1
5392,5392,6235,KEYES LUMBER INC.,,1070 LONG ISLAND AVENUE,"DEER PARK, NY 11729",                           *,DEER PARK,NY,117290000,0000000000,0000000000,,1
15147,1610814,T366,Keyless Co. LLC ,,"1825 W. Walnut Hill Ln., Suite 102",,,Irving,TX,75038,972-331-2776 ,,,1
16162,1711565,9788,Keyport Army Navy,jfink@keyportarmynavy.com,P.O. Box 985,,,Brick,NJ,08723,732-673-5356,,,1
2502,2502,2538,Keyport Auto Body Shop Inc. dba Shamrock Stage,,347 Main Street,,609-267-0763     261-9478  *,Keansburg,NJ,07734,732-915-1143,732-495-9234,,1
14204,15612,6472,"KEYS TO LEARNING, LLC",keystolearningstore@gmail.com,831 STATE ROUTE 10  STE#38-279,,,WHIPPANY,NJ,07981,973-627-1117,,,1
12988,13709,5267,KEYSTONE DIGITAL IMAGING,,1120 ROUTE 73  SUITE 402,,,MOUNT LAUREL,NJ,08054,856-816-7115,,,0
4868,13709,5267,KEYSTONE DIGITAL IMAGING,mdinatale@kdi-inc.com,1120 ROUTE 73  SUITE 402,,,MOUNT LAUREL,NJ,08054,856-816-7115,,,0
372,372,0350,Keystone Digital Imaging Inc. ,,2 SHEPPARD ROAD SUITE 400,,,VOORHEES,NJ,08043,800-537-4613,856-673-2090,,1
4853,4853,5252,"KEYSTONE DIGITAL IMAGING, INC.(CANON)",,200 RACOOSIN DRIVE STE#101-103,,201-584-9049               *,ASTON,PA,19014,610-604-0300 ,,,0
13884,15069,R431,KEYSTONE FIRE PROTECTION CO.,debbie.cavallaro@keystonefire.com,433 INDUSTRIAL DRIVE,,,NORTH WALES,PA,19454,888-641-0100,215-641-9638,,0
15581,1623198,T561,Keystone Sports Construction ,ben@keyssc.com,"1100 Schell Lane, Suite 104",,,Phoenixville,PA,19460,877-407-4585 ,,,1
8333,8333,5241,KEYSTONE TEES,keystonet@aol.com,1200 ROOSEVELT STREET,,,READING,PA,19606,610-779-7210,610-370-1944,,1
12043,12087,X365,KG Power Systems,,150 LASER COURT,,,HAUPPAUGE,NY,11788,631-342-1171,631-342-1172,,1
12035,12087,X365,KG Power Systems,johng@kgpowersystems.com,150 LASER COURT,,,HAUPPAUGE,NY,11788,631-342-1171,631-342-1172,,1
12458,12732,X684,KHRYSTAL CONSTRUCTION,,10 ALPINE STREET,,,GARFIELD,NJ,07026,973-767-2264,973-910-4217,,1
4232,4232,4288,"KI, INC",,1330 BELLEVUE STREET,,                           *,GREENBAY,WI,54308,,,,1
1524,1524,1526,KICKS N STICKS,,2933 VAUXHALL RD,,,VAUXHALL,NJ,07088,908-688-6463,,,1
15336,1620861,9236,Kid Clan Services Inc ,,340 Main Avenue,,,Clifton,NJ,07014,973-365-1444 ,973-365-1444 ,,1
2743,10926,2780,KIDNASTICS,,10712 REAGAN STREET,,,LOS ALAMITOS,CA,90720,,,,1
11480,10926,2780,KIDNASTICS,,10712 REAGAN STREET,,,LOS ALAMITOS,CA,90720,,,,1
10490,10490,,KIEFER,,1700 KIEFER DRIVE,,,ZION,IL,60099,8003234071,,,0
4674,4674,4750,KIEFER BRUSHES INC.,,MOVED 01/08,,,,  ,,800-526-2905,,,0
4324,4324,4380,KIEFER SPORTS GROUP,,1700 KIEFER DRIVE,"ZION, ILL 60099-4093",847-872-8866     746-8888  *,ZION,IL,600994093,8478728866,0007468888,,0
4067,4067,4114,KILGORE INTERNATIONAL INC,,36 W. PEARL STREET,,,COLDWATER,MI,49036,517-279-9000 x202,517-278-2956,,1
15732,1623400,T643,Kill Mold Inc.,info@killmold.com,44 Zion Road,,,Egg Harbor Township,NJ,08234,609-905-6653 ,,,1
2345,2345,2378,KILLER BEE SPORTING GOODS,,373 CENTRE STREET,"NUTLEY, N.J. 07110",                           *,NUTLEY,NJ,071100000,0000000000,0000000000,,1
5031,5031,5704,KILN SERVICE SALES INC.,,38 BULLEY AVE /PO BOX 509,"PORT CHESTER, N.Y. 10573-3902",                           *,PORT CHESTER,NY,105733902,0000000000,0000000000,,1
5627,5627,6470,KILN SUPPLY & SERVICE CORP.,,38 BUCKLEY AVE.,"PORT CHESTER, NY  10573",                           *,PORT CHESTER,NY,105730000,0000000000,0000000000,,1
5980,5980,6948,KIMBALL MACHINE,,95 HATHWAY ST.,"PROVIDENCE, RI 02907",800-886-2310               *,PROVIDENCE,RI,029070000,8008862310,0000000000,,1
8703,8703,,Kimbo Educational,,10 North Third Avenue,P.O. Box 477,,Long Branch,NJ,07740,732-229-4949,732-870-3340,,0
8107,8107,,Kimbo Educational,,P.O. Box 477L,,,Long Branch,NJ,07740-0477,,,,0
267,267,0249,KIMBO EDUCATIONAL,,10 N. 3RD AVENUE,,,LONG BRANCH,NJ,07740-0477,800-631-2187,732-870-3340,,1
102,102,0088,KIMBO EDUCATIONAL CO.,,10 N. 3RD AVENUE,"LONG BRANCH, NJ  07740",800-631-2187               *,LONG BRANCH,NJ,077400000,8006312187,0000000000,,0
824,824,0810,KIMBO EDUCATIONAL CO.,,P.O. BOX 477,"LONG BRANCH, N.J. 07740",                           *,LONG BRANCH,NJ,077400000,0000000000,0000000000,,0
12514,12884,X726,KIN CONTRACTORS LLC,,34 COURT STREET,,,ELMWOOD PARK,NJ,07407,201-470-9141,,,1
15482,1621029,9351,"KinderLab Robotics, Inc. ",info@kinderlabrobotics.com,7 Sun Street,,,Waltham,MA,02453,781-894-4022 ,,,1
1624,1624,1626,KINDERPRINT,,P.O. BOX 16,"MARTINEZ, CA 94553",                           *,MARTINEZ,CA,945530000,0000000000,0000000000,,1
13347,14229,3919,"KING ZAK INDUSTRIES, INC.",skaye@kingzak.com,3 POLICE DRIVE,,,GOSHEN,NY,10924,845-291-1200,845-291-7338,,1
12455,12729,5974,KINGS CLOTHING COMPANY,,27 BLAND STREET,,,EMERSON,NJ,5974,201-214-4361,,,1
5435,5435,6278,KIRSCHNER BRUSH NFG. CO.,,605 EAST 132ND STREET,"BRONX, N.Y. 10454",718-292-1809               *,BRONX,NY,104540000,7182921809,0000000000,,1
15873,1432088,L076,"Kiska Construction, Inc.",,,,,,,,,,,0
12027,12066,X357,KISTLER O'BRIEN FIRE PROTECTION,,2210 CITY LINE ROAD,,,BETHLEHEM,PA,18017,610-231-3007,610-840-2203,,1
16293,1711804,T940,Kitchen Repair Specialist Inc.,receiving@krsnewyork.com,"986 Church Street, Suite B",,,Baldwin,NY,11510,877-783-0023 X 7,516-766-6680,,1
15577,1623186,9468,Kits for Kidz ,m.george@kitsforkidz.org,"900 S. Frontage Road, Suite 200 ",,,Woodridge,IL,60517,800-975-5487 ,800-689-4315 ,,1
6271,6271,7236,KIXX SOCCER CO.,,25 IMPERIAL AVE.,"WEST PORT, CT 06880",                           *,WEST PORT,CT,068800000,0000000000,0000000000,,1
8421,8421,T209,KJOS,,4380 Jutland Drive,,,San Diego,CA,92117,858-270-9800,,,1
6061,6061,7030,KJUIR,,803 NEWIT VICK DRIVE,"VICKSBURG, MS 39180",                           *,VICKSBURG,MS,391800000,0000000000,0000000000,,1
7123,7123,8517,KK & M  COMPUTER SALES,,1434 MARVIN LANE,"SEAFORD, N.Y. 11783",                           *,SEAFORD,NY,117830000,0000000000,0000000000,,1
3426,3426,3447,KLEEN  MOR JANITORIAL SUPPLY,,141 TULIP AVENUE,"FLORAL PARK, N.Y. 11001",516-354-5753               *,FLORAL PARK,NY,110010000,5163545753,0000000000,,1
687,687,0666,KLEENERS WAREHOUSE,,4 MEADWLAKE DRIVE,"RUTLAND, VT 05701",802-775-3082     775-3081  *,RUTLAND,VT,057010000,8027753082,0007753081,,0
16374,1711907,9946,"Klett World Languages, Inc.",,"320 W. Ohio Street, Suite 3W ",,,Chicago,IL,60654,708-689-0409,708-445-1553,,1
1009,1009,0989,KLINGER EDUCATIONAL PRODUCTS,,86 GLEN COVE ROAD,,                           *,ROSLYN HEIGHTS,NY,11577,718-461-1822,718-321-7756,,1
1980,1980,1999,KLINGER EDUCATIONAL PRODUCTS,,112-19  14TH ROAD,"COLLEGE POINT, N.Y. 11356-1453",                           *,COLLEGE POINT,NY,113561453,0000000000,0000000000,,1
7031,7031,8331,Klingspor Corporation dba Klingspor's Woodworking,,P.O. Box 3737,,,Hickory,NC,28603-3737,828-267-3702,828-327-4634,,1
15103,1610741,8987,Klink Music Services Inc ,klinkmusic94@gamil.com,919 Montauk Highway,,,Oakdale,NY,11769,631-509-4880,,,1
10230,10230,,Klockit,www.klockit.com,PO Box 636,,,Lake Geneva ,WI,53147,800-556-2548,262-248-9899,,0
