registrationid,vendorid,VendorBids_Code,VendorBids_Name,VendorBids_Email,VendorBids_City,VendorBids_State,EDS_VendorId,EDS_Code,EDS_Name,EDS_Email,EDS_City,EDS_State,VendorBids_Status,EDS_Status
11466,10844,7285,NATIONAL TEXTILE & APPAREL ,info@nationaltextile.us,HAZELHURST,MS,10844,7285,NATIONAL TEXTILE & APPAREL ,info@nationaltextile.us,HAZELHURST,MS,Active,Active
6319,10844,7285,NATIONAL TEXTILE & APPAREL ,info@nationaltextile.us,HAZELHURST,MS,10844,7285,NATIONAL TEXTILE & APPAREL ,info@nationaltextile.us,HAZELHURST,MS,Active,Active
6379,6379,7345,NATIONAL TICKET CO.,,SHAMOKIN,PA,6379,7345,NATIONAL TICKET CO.,ticket@nationalticket.com,SHAMOKIN,PA,Active,Active
12643,13121,8032,NATIONAL TIME & SIGNAL,,OAK PARK,MI,13121,8032,NATIONAL TIME & SIGNAL,cbradford@natsco.net,OAK PARK,MI,Active,Active
4445,4445,4514,NATIONAL VIDEO SERVICE,,NEWTOWN,CT,4445,4514,NATIONAL VIDEO SERVICE,,NEWTOWN,CT,Active,Active
13874,15048,R423,NATIONAL WATER MAIN CLEANING CO.,philop@nwmcc.com,KEARNY,NJ,15048,R423,NATIONAL WATER MAIN CLEANING CO.,,KEARNY,NJ,Inactive,Inactive
2038,2038,2057,NATIONAL WHOLESALERS INC,,GARFIELD,NJ,2038,2057,NATIONAL WHOLESALERS INC,,GARFIELD,NJ,Active,Active
8393,8393,T186,NATIONAL/SIGNET,,E. RUTHERFORD,NJ,8393,T186,NATIONAL/SIGNET,,E. RUTHERFORD,NJ,Active,Active
15293,1614978,T418,Nations Roof East,jfigueroa@nationsroof.com,Yonkers,NY,1614978,T418,Nations Roof East,jfigueroa@nationsroof.com,Yonkers,NY,Active,Active
5422,5422,6265,NATIONWIDE BEAUTY & BARBER SUP,,SYRACUSE,NY,5422,6265,NATIONWIDE BEAUTY & BARBER SUP,,SYRACUSE,NY,Active,Active
6474,6474,7441,NATIONWIDE BUSINESS FORMS,,MANVILLE,NJ,6474,7441,NATIONWIDE BUSINESS FORMS,,MANVILLE,NJ,Active,Active
16030,1711396,9730,Nationwide Estimating. Inc,,,,1711396,9730,Nationwide Estimating. Inc,,,,Active,Active
2462,2462,2493,NATIONWIDE LEARNING RES.,,TOPEKA,KS,2462,2493,NATIONWIDE LEARNING RES.,,TOPEKA,KS,Active,Active
12599,13054,X792,NATIONWIDE MAINTENANCE LLC,,BEDFORD HILLS,NY,13054,X792,Nationwide Maintenance LLC,Office@nwmgc.com,BEDFORD HILLS,NY,Active,Active
416,416,0394,NATIONWIDE PHOTO LAMP SUPPLY,,VA BEACH,VA,416,0394,NATIONWIDE PHOTO LAMP SUPPLY,,VA BEACH,VA,Inactive,Inactive
14562,1429916,8254,NATIONWIDE PRINTING & SIGNS,chris@nationwideprintinginc.com,CAMDEN,NJ,1429916,8254,NATIONWIDE PRINTING & SIGNS,chris@nationwideprintinginc.com,CAMDEN,NJ,Active,Active
15717,1623384,9570,Nationwide Sales ,gcolvell@gmail.com,Bay Shore,NY,1623384,9570,Nationwide Sales ,gcolvell@gmail.com,Bay Shore,NY,Active,Active
11832,11866,X169,NATURAL GREEN LAWN CARE / JCW INC.,,BRIDGEWATER,NJ,11866,X169,NATURAL GREEN LAWN CARE / JCW INC.,trnaturalgreen@optonline.net,BRIDGEWATER,NJ,Active,Active
1290,1290,1279,NATURAL SCIENCE IND. LTD.,,FAR ROCKAWAY,NJ,1290,1279,NATURAL SCIENCE IND. LTD.,,FAR ROCKAWAY,NJ,Active,Active
15221,1614889,9124,"NatuReal LLC, dba Bioesque Solutions ",,Boca Raton,FL,1614889,9124,"NatuReal LLC, dba Bioesque Solutions ",john@hensonsalesinc.com,Boca Raton,FL,Active,Active
6332,6332,7298,NAUTILUS SPORTS MEDICAL IND.,,INDEPENDENCE,VA,6332,7298,NAUTILUS SPORTS MEDICAL IND.,,INDEPENDENCE,VA,Active,Active
7362,7362,8944,NAVILLUS GRAPHICS & FORMS,,THORNTON,PA,7362,8944,NAVILLUS GRAPHICS & FORMS,steve@navillusgraphics.com,THORNTON,PA,Active,Active
5217,5217,6057,NAVILLUS GRAPHICS & FORMS,,ORADELL,NJ,5217,6057,NAVILLUS GRAPHICS & FORMS,stephensullivan15@verizon.net,ORADELL,NJ,Active,Active
5517,5517,6365,NAYLOR'S AUTO PARTS,,MIDDLETOWN,NJ,5517,6365,NAYLOR'S AUTO PARTS,,MIDDLETOWN,NJ,Active,Active
4097,4097,4145,NAZDAR,,PENNSAUKEN,NJ,4097,4145,NAZDAR,rparker@nazdar.com,PENNSAUKEN,NJ,Active,Active
3798,3798,3831,NAZDAR SOURCE ONE,,FAIRFIELD,OH,3798,3831,NAZDAR SOURCE ONE,,FAIRFIELD,OH,Inactive,Inactive
14691,1432114,R875,NBI GENERAL CONTRACTOR LLC,nenat323@gmail.com,PATERSON,NJ,1432114,R875,NBI GENERAL CONTRACTOR LLC,nenat323@gmail.com,PATERSON,NJ,Active,Active
9486,9486,8912,NCES,,OLATHE,KS,9486,8912,NCES,,OLATHE,KS,Active,Active
3472,3472,3490,NCH CORPORATION,debhall@NCh.com,IRVING,TX,3472,3490,NCH Corporation,anna.setford@nch.com,IRVING,TX,Active,Active
4911,4911,5406,NCR CORPORATION ATT: RHONDA,,MIAMISBURG,OH,4911,5406,NCR CORPORATION ATT: RHONDA,,MIAMISBURG,OH,Active,Active
16313,1711837,T954,NCS Abatement Services Inc,nscservices@aol.com,Mount Vernon,NY,1711837,T954,NCS Abatement Services Inc,nscservices@aol.com,Mount Vernon,NY,Active,Active
12948,13559,X934,ND&ND INC. dba DON'T BE ALARMED & CUSTOM THEATER,noreen@dontbealarmedinc.com,TOMKINS COVE,NY,13559,X934,ND&ND INC. dba DON'T BE ALARMED & CUSTOM THEATER,noreen@dontbealarmedinc.com,TOMKINS COVE,NY,Active,Active
15948,1711192,T759,"NDI Office Furniture, LLC bda WorkSimpli",contactus@worksimplicontracts.com,Nashville,TN,1711192,T759,"NDI Office Furniture, LLC bda WorkSimpli",kkretzer@ndiof.com,Nashville,TN,Active,Active
10156,10156,,NEA Professional Library,,"Alphareta,",GA,10156,,NEA Professional Library,,"Alphareta,",GA,Inactive,Active
15836,1711088,T707,Neat Freekz Cleaning Service,info@neatfreekz.com,Newark,NJ,1711088,T707,Neat Freekz Cleaning Service,bwhitlow@neatfreekz.com,Newark,NJ,Active,Active
2664,2664,2701,NEBRASKA SCIENTIFIC dba Cyrgus Co. LLC,,OMAHA,NE,2664,2701,NEBRASKA SCIENTIFIC dba Cyrgus Co. LLC,orders@nebraskascientific.com,OMAHA,NE,Active,Active
7276,7276,8688,NEBS COMPUTER FORMS,,NEW ENLAND BU,MA,7276,8688,NEBS COMPUTER FORMS,,NEW ENLAND BU,MA,Active,Active
3398,3398,3419,NEED I.T. NOW,,LINCOLN PARK,NJ,3398,3419,NEED I.T. NOW,,LINCOLN PARK,NJ,Active,Active
14603,1431987,8494,"NEED SUPPLY, INC.",,LITTLE FERRY,NJ,1431987,8494,"NEED SUPPLY, INC.",antonio@needsupplyinc.com,LITTLE FERRY,NJ,Active,Active
1484,1484,1483,NEEMANN MEDIA,,NEWBURGH,NY,1484,1483,NEEMANN MEDIA,,NEWBURGH,NY,Active,Active
1917,1917,1935,NEFF,,CLAY,NY,1917,1935,NEFF,,CLAY,NY,Inactive,Inactive
13550,14437,R240,"NEHOSHET, LLC",shannyb70@gmail.com,WANTAGE,NJ,14437,R240,"NEHOSHET, LLC",shannyb70@gmail.com,WANTAGE,NJ,Active,Active
12125,12263,X451,"NEIE CONSTRUCTION SERVICES, LLC",,Denville,NJ,12263,X451,"NEIE CONSTRUCTION SERVICES, LLC",adesantis@avalan.us,Denville,NJ,Inactive,Inactive
7505,7505,9291,NEIL A KJOS MUSIC CO.,,SAN DIEGO,CA,7505,9291,NEIL A KJOS MUSIC CO.,,SAN DIEGO,CA,Inactive,Inactive
2018,2018,2037,NEIL HARDWARE COMPANY,,PATERSON,NJ,2018,2037,NEIL HARDWARE COMPANY,,PATERSON,NJ,Active,Active
2617,2617,2653,NEIL RAPPAPORT,,NEW CITY,NY,2617,2653,NEIL RAPPAPORT,,NEW CITY,NY,Active,Active
12856,13369,8737,NELCO PRODUCTS INC.,,PEMBROKE,MA,13369,8737,NELCO PRODUCTS INC.,bmazzio@nelcoproducts.com,PEMBROKE,MA,Inactive,Inactive
14098,15501,R561,Nelson Adams Naco,,RIALTO,CA,15501,R561,Nelson Adams Naco,sales@NelsonAdamsNaco.com,RIALTO,CA,Active,Active
13452,14335,4936,NELSON ENTERPRISES,billnelson@nelson-enterprises.com,BLOOMSBURY,NJ,14335,4936,NELSON ENTERPRISES,sales@nelson-enterprises.com,BLOOMSBURY,NJ,Inactive,Inactive
12013,12051,X344,NELSON WESTERBERG / ATLAS VAN LINES,,SOMERVILLE,NJ,12051,X344,NELSON WESTERBERG / ATLAS VAN LINES,,SOMERVILLE,NJ,Inactive,Inactive
10049,10049,,NEMC,sales@nemc.com,Mountainside,NJ,10049,,,,,,Inactive,Inactive
14445,1117776,R739,NEMCO,,Hackensack,NJ,1117776,R739,NEMCO,office@nemcoinc.com,Hackensack,NJ,Active,Active
5606,5606,6449,"NEPTUNE PHOTO, INC.",,GARDEN CITY,NY,5606,6449,"NEPTUNE PHOTO, INC.",sales@neptunephoto.com,GARDEN CITY,NY,Active,Active
15772,14664,9593,NET WORLD SPORTS,SALES@NETWORLD-SPORTS.COM,GREENSBORO,NC,14664,9593,NET WORLD SPORTS,SALES@NETWORLD-SPORTS.COM,GREENSBORO,NC,Active,Active
16199,15991,9828,Net World Sports Ltd Bryn Lane Wrexham Industrial,lewis.kaye@networldsports.com,,  ,15991,9828,Net World Sports Ltd Bryn Lane Wrexham Industrial,lewis.kaye@networldsports.com,,  ,Active,Active
13696,14835,R336,NETGEAR,,,,14835,R336,NETGEAR,,,,Active,Active
12140,12312,X467,"NETRIX, INC.",,PETERSON,NJ,12312,X467,"NETRIX, INC.",netrixinc@hotmail.com,PETERSON,NJ,Active,Active
15445,1620993,T514,"Nettitude, Inc ",mcorn@nettitude.com,New York,NY,1620993,T514,"Nettitude, Inc ",mcorn@nettitude.com,New York,NY,Active,Active
8798,8798,8439,NETWORK OUTSOURCE,,NEW HYDE PARK,NY,8798,8439,NETWORK OUTSOURCE,,NEW HYDE PARK,NY,Inactive,Inactive
295,295,0275,NETWORK TYPESETTNG & PRINT,,EDISON,NJ,295,0275,NETWORK TYPESETTNG & PRINT,,EDISON,NJ,Inactive,Inactive
7112,7112,8506,NETWORX DATA PRODUCTS CO,,NORTHPORT,NY,7112,8506,NETWORX DATA PRODUCTS CO,,NORTHPORT,NY,Active,Active
1667,1667,1671,"NEUROMEDICAL SYSTEMS, INC.",,BENSALEM,PA,1667,1671,"NEUROMEDICAL SYSTEMS, INC.",,BENSALEM,PA,Active,Active
15252,1614913,9172,Neutral Posture ,corear@neutralposture.com,Bryan,TX,1614913,9172,Neutral Posture ,corear@neutralposture.com,Bryan,TX,Active,Active
5705,5705,6562,NEUTRON INDUSTRIES,,PHOENIX,AZ,5705,6562,NEUTRON INDUSTRIES,,PHOENIX,AZ,Inactive,Inactive
3981,3981,4023,"NEVCO SCOREBOARDS, INC.",,301 E. HARRIS AVENUE,IL,3981,4023,"NEVCO SCOREBOARDS, INC.",mspiezio@nevco.com,301 E. HARRIS AVENUE,IL,Active,Active
4440,4440,4509,NEVCO/SPORTECHSALES,,CHADDS FORD,PA,4440,4509,NEVCO/SPORTECHSALES,,CHADDS FORD,PA,Active,Active
6767,6767,7756,"NEVER-ENDING SPORTS, INC.",,TOWACO,NJ,6767,7756,"NEVER-ENDING SPORTS, INC.",,TOWACO,NJ,Active,Active
3682,3682,3708,NEW AGE CHEMICALS CORP,,E. BRUNSWICK,NJ,3682,3708,NEW AGE CHEMICALS CORP,,E. BRUNSWICK,NJ,Active,Active
1025,1025,1003,NEW AGE MARKETING GROUP,,FARMINGDALE,NY,1025,1003,NEW AGE MARKETING GROUP,uzma@na-mg.com,FARMINGDALE,NY,Active,Active
8386,8386,t183,New American Library,, East Rutherford,NJ,8386,t183,New American Library,, East Rutherford,NJ,Active,Active
7933,7933,T154,New Bridge,,Littleton,MA,7933,T154,New Bridge,,Littleton,MA,Active,Active
16354,1711884,T978,New Bridge Farm and Garden,,New Milford,NJ,1711884,T978,New Bridge Farm and Garden,info@newbridgefarmandgarden.com,New Milford,NJ,Active,Active
8390,8390,5249,NEW BRUNSWICK SAW SERVICE,,South Plainfield,NJ,8390,5249,NEW BRUNSWICK SAW SERVICE,rb@nbssfoodequipment.com,South Plainfield,NJ,Active,Active
13544,14427,R234,"NEW CHISWICK ELECTRIC CO., INC.",charlie@chiswickelectric.com,SPRINGFIELD,NJ,14427,R234,"NEW CHISWICK ELECTRIC CO., INC.",charlie@chiswickelectric.com,SPRINGFIELD,NJ,Active,Active
16044,1711428,T814,"New City Carpet, Inc",garyar98@yahoo.com,New City,NY,1711428,T814,"New City Carpet, Inc",garyar98@yahoo.com,New City,NY,Active,Active
7082,7082,8382,NEW CONCEPTS CAREER,,TUCSON,AZ,7082,8382,NEW CONCEPTS CAREER,,TUCSON,AZ,Active,Active
1761,1761,1775,NEW DEAL PLUMBING SUPPLY CO.,,ALLENHURST,NJ,1761,1775,NEW DEAL PLUMBING SUPPLY CO.,,ALLENHURST,NJ,Active,Active
7791,7791,T103,New Directions Publishing Corp,,Scranton,PA,7791,T103,New Directions Publishing Corp,,Scranton,PA,Active,Active
1208,1208,1192,NEW ENGLAND OFFICE SUPPLIES,,WILTON,CT,1208,1192,NEW ENGLAND OFFICE SUPPLIES,,WILTON,CT,Active,Active
16382,1711915,T992,"New England Property Maintenance, Inc.",,Mahopac,NY,1711915,T992,"New England Property Maintenance, Inc.",newenglandpropertymaintenance@yahoo.com,Mahopac,NY,Active,Active
7509,7509,9296,NEW ENGLAND SCHOOL SUPPLY,,SPRINGFIELD,MA,7509,9296,NEW ENGLAND SCHOOL SUPPLY,,SPRINGFIELD,MA,Active,Active
1032,1032,1010,NEW ENGLAND SCHOOL SUPPLY CO.,,AGAWAM,MA,1032,1010,NEW ENGLAND SCHOOL SUPPLY CO.,,AGAWAM,MA,Active,Active
126,126,010A,NEW ENGLAND SS CO. (NON-STD),,SPRINGFIELD,MA,126,010A,NEW ENGLAND SS CO. (NON-STD),,SPRINGFIELD,MA,Active,Active
9994,9994,,New Era,,,  ,9994,,New Era,,,,Inactive,Active
5379,5379,6222,NEW ERA LUMBER INDUSTRIES,,SOUTH OZONE PARK,NY,5379,6222,NEW ERA LUMBER INDUSTRIES,,SOUTH OZONE PARK,NY,Inactive,Inactive
1465,1465,1462,New Era Technology NJ Inc. dba  Promedia,,East Hanover,NJ,1465,1462,New Era Technology NJ Inc. dba  Promedia,Paul.Nolan@neweratech.com,East Hanover,NJ,Active,Active
5601,5601,6444,NEW GRAPHICS,,TOWACO,NJ,5601,6444,NEW GRAPHICS,,TOWACO,NJ,Inactive,Inactive
5257,5257,6097,NEW HERMES  INC,,DULUTH,GA,5257,6097,NEW HERMES  INC,,DULUTH,GA,Active,Active
15565,14636,7372,New Horizons In sports,nancy@newhorizonssoccer.com,Esses Junction,VT,14636,7372,New Horizons In sports,,Esses Junction,VT,Inactive,Inactive
6405,6405,7372,NEW HORIZONS IN SPORTS INC.,kim@newhorizonssoccer.com,ESSEX JUNCTION,VT,6405,,,kim@newhorizonssoccer.com,ESSEX JUNCTION,VT,Inactive,Inactive
573,573,0549,NEW HYDE PARK SURGICAL CO.,,NEW HYDE PARK,NY,573,0549,NEW HYDE PARK SURGICAL CO.,,NEW HYDE PARK,NY,Inactive,Inactive
14146,15552,L028,New Jersey Analytical Laboratories LLC,,EWING,NJ,15552,L028,New Jersey Analytical Laboratories LLC,rhulit@njal.com,EWING,NJ,Inactive,Inactive
1315,1315,1306,NEW JERSEY BELL SYSTEMS,,TRENTON,NJ,1315,1306,NEW JERSEY BELL SYSTEMS,,TRENTON,NJ,Active,Active
5081,5081,5755,NEW JERSEY BUSINESS SYSTEMS,,ROBBINSVILLE,Nj,5081,5755,NEW JERSEY BUSINESS SYSTEMS,paul.dorfman@njbs.com,ROBBINSVILLE,Nj,Active,Active
5412,5412,6255,NEW JERSEY CHEMICAL CO. INC,,LYNDHURST,NJ,5412,6255,NEW JERSEY CHEMICAL CO. INC,,LYNDHURST,NJ,Active,Active
13981,15323,R482,"NEW JERSEY DOOR WORKS, LLC",,HILLSIDE,NJ,15323,R482,"NEW JERSEY DOOR WORKS, LLC",,HILLSIDE,NJ,Active,Active
12901,13419,X900,NEW JERSEY FIRE EQUIPMENT LLC,roy@njfireequip.com,ROCKAWAY,NJ,13419,X900,NEW JERSEY FIRE EQUIPMENT LLC,service@njfireequip.com,ROCKAWAY,NJ,Active,Active
3503,3503,3521,NEW JERSEY HARDWARE CO,,NEWARK,NJ,3503,3521,NEW JERSEY HARDWARE CO,,NEWARK,NJ,Active,Active
6669,6669,7656,NEW JERSEY PAPER,,WEST ORANGE,NJ,6669,7656,NEW JERSEY PAPER,,WEST ORANGE,NJ,Active,Active
6915,6915,7958,NEW JERSEY SAFETY EQUIPMENT CO,,RINGWOOD,NJ,6915,7958,NEW JERSEY SAFETY EQUIPMENT CO,,RINGWOOD,NJ,Active,Active
4665,4665,4741,NEW JERSEY SAND & GRAVEL,,WALL TWP,NJ,4665,4741,NEW JERSEY SAND & GRAVEL,,WALL TWP,NJ,Active,Active
12575,13011,X777,NEW JERSEY THEATRICAL SUPPLY LLC,,PISCATAWAY,NJ,13011,X777,NEW JERSEY THEATRICAL SUPPLY LLC,,PISCATAWAY,NJ,Inactive,Inactive
3312,3312,3334,NEW LONDON SUPPLY CO.,,EMERSON,NJ,3312,3334,NEW LONDON SUPPLY CO.,,EMERSON,NJ,Active,Active
280,280,0261,"NEW MEDIA GROUP, INC.",,MANALAPAN,NJ,280,0261,"NEW MEDIA GROUP, INC.",,MANALAPAN,NJ,Inactive,Inactive
8077,8077,T169,New Mind Production,,Jersey City,NJ,8077,T169,New Mind Production,,Jersey City,NJ,Active,Active
1789,1789,1804,NEW OMNI INC.,,TUCKER,GA,1789,1804,NEW OMNI INC.,,TUCKER,GA,Active,Active
8177,8177,7945,NEW PAPER & CHEMICAL INC.,,LINDENHURST,NY,8177,7945,NEW PAPER & CHEMICAL INC.,,LINDENHURST,NY,Active,Active
14104,15510,6067,"NEW PRECISION TECHNOLOGY, LLC",agianacoplos@usi-corp.com,MADISON,CT,15510,6067,"NEW PRECISION TECHNOLOGY, LLC",customers@usi-corp.com,MADISON,CT,Inactive,Inactive
6720,6720,7707,"NEW SOLUTIONS, INC.",,POUGHKEEPSIE,NY,6720,7707,"NEW SOLUTIONS, INC.",newsolutions1@aol.com,POUGHKEEPSIE,NY,Active,Active
16281,1711789,T934,New System Hood Cleaning,powersteamcleaning@gmail.com,Marlboro,NJ,1711789,T934,New System Hood Cleaning,powersteamcleaning@gmail.com,Marlboro,NJ,Active,Active
14658,1432060,R864,NEW WAVE CONSULTANTS,,WAYNE,NJ,1432060,R864,NEW WAVE CONSULTANTS,nadine@newwaveenvironmental.com,WAYNE,NJ,Active,Active
14015,15381,5924,NEW WAVE SPORTS OUTFITTER,,MASSAPEQUA PARK,NY,15381,5924,New Wave Sports Outfitter,newwavesportsoutfitter@gmail.com,MASSAPEQUA PARK,NY,Active,Active
12345,12598,5896,"NEW YORK BLACKBOARD OF NJ, INC.",,HILLSIDE ,NJ,12598,5896,"New York Blackboard of NJ, Inc.",kruggiero@nyblackboard.com,HILLSIDE ,NJ,Active,Active
277,11603,0258,NEW YORK BUSINESS SYSTEMS,manhouse@nybs.com,GARDEN CITY,NY,11603,0258,NEW YORK BUSINESS SYSTEMS,manhouse@nybs.com,GARDEN CITY,NY,Active,Active
11615,11603,0258,NEW YORK BUSINESS SYSTEMS,,GARDEN CITY,NY,11603,0258,NEW YORK BUSINESS SYSTEMS,manhouse@nybs.com,GARDEN CITY,NY,Active,Active
5747,5747,6606,"NEW YORK BUSINESS SYSTEMS, INC",,EAST RUTHERFORD,NJ,5747,6606,"NEW YORK BUSINESS SYSTEMS, INC",,EAST RUTHERFORD,NJ,Active,Active
15753,1623435,T652,New York Engineers P.C.,beth@nyc-engineers.net,New York,NY,1623435,T652,New York Engineers P.C.,pboyette@nyc-engineers.com,New York,NY,Active,Active
13859,15031,R413,"NEW YORK FIRE DETECTION, INC.",lephraim@ny-fire.com,PORT WASHINGTON,NY,15031,R413,"NEW YORK FIRE DETECTION, INC.",lephraim@ny-fire.com,PORT WASHINGTON,NY,Active,Active
13912,15138,R452,"NEW YORK FIRE EXTINGUISHER & SAFETY, LLC ",contact@nyfireextinguisher.com,YONKERS,NY,15138,R452,"NEW YORK FIRE EXTINGUISHER & SAFETY, LLC ",,YONKERS,NY,Inactive,Inactive
4239,4239,4295,NEW YORK GOLF,,NANUET,NY,4239,4295,NEW YORK GOLF,,NANUET,NY,Active,Active
12865,13379,0102,NEW YORK INKJET LLC,corey@newyorkinkjet.com,BALDWIN,NY,13379,0102,NEW YORK INKJET LLC,corey@newyorkinkjet.com,BALDWIN,NY,Inactive,Inactive
13660,14735,R314,NEW YORK PAINTERS CONTRACTING GROUP,nypaintersgrp@yahoo.com,HICKSVILLE,NY,14735,R314,NEW YORK PAINTERS CONTRACTING GROUP,nypaintersgrp@yahoo.com,HICKSVILLE,NY,Active,Active
12247,12491,X543,"NEW YORK PLUMBING, HEATING, COOLING CORP. ",,RICHMOND HILL,NY,12491,X543,"NEW YORK PLUMBING, HEATING, COOLING CORP. ",chrisperosi@optonline.net,RICHMOND HILL,NY,Inactive,Inactive
4164,4164,4216,"NEW YORK RECYCLED PAPER, INC",,NEW YORK,NY,4164,4216,"NEW YORK RECYCLED PAPER, INC",,NEW YORK,NY,Active,Active
3459,3459,3479,NEW YORK SASH & DOOR CO.,,CLIFTON,NJ,3459,3479,NEW YORK SASH & DOOR CO.,,CLIFTON,NJ,Active,Active
8937,8937,4787,NEW YORK SPORTING GOODS,JOESPORTINGGOODS@AOL.COM,ORANGEBURG,NY,8937,4787,NEW YORK SPORTING GOODS,,ORANGEBURG,NY,Active,Active
15073,1610687,8975,NEW YORK SPORTS GROUP,jmiller1875@gmail.com,SMITHTOWN,NY,1610687,8975,NEW YORK SPORTS GROUP,jmiller1875@gmail.com,SMITHTOWN,NY,Active,Active
797,797,0779,NEW YORK STAIRLIFTS. INC.,,AMITYVILLE,NY,797,0779,NEW YORK STAIRLIFTS. INC.,paul@newyorkstairlifts.com,AMITYVILLE,NY,Active,Active
4734,10816,5019,NEWARK DENTAL SUPPLY PEMCO,ndc@newarkdental-pemco.com,SPRINGFIELD,NJ,10816,5019,NEWARK DENTAL SUPPLY PEMCO,ndc@newarkdental-pemco.com,SPRINGFIELD,NJ,Inactive,Inactive
11462,10816,5019,NEWARK DENTAL SUPPLY PEMCO,ndc@newarkdental-pemco.com,SPRINGFIELD,NJ,10816,5019,NEWARK DENTAL SUPPLY PEMCO,ndc@newarkdental-pemco.com,SPRINGFIELD,NJ,Inactive,Inactive
7436,7436,9111,NEWARK DRESSMAKER SUPPLY,,BETHLEHEM,PA,7436,9111,NEWARK DRESSMAKER SUPPLY,pam@homesew.com,BETHLEHEM,PA,Active,Active
2512,2512,2549,NEWARK ELECTRONICS,,CHICAGO,IL,2512,2549,NEWARK ELECTRONICS,,CHICAGO,IL,Active,Active
1542,1542,1545,NEWARK GLOVE & SAFETY,,NEWARK,NJ,1542,1545,NEWARK GLOVE & SAFETY,,NEWARK,NJ,Active,Active
1553,1553,1556,NEWARK IRONBOUND ELECTRICAL,,NEWARK,NJ,1553,1556,NEWARK IRONBOUND ELECTRICAL,,NEWARK,NJ,Inactive,Inactive
10441,10441,3070,NEWARK LIGHT CO. INC., ,BELLEVILLE,NJ,10441,3070,NEWARK LIGHT CO. INC.,chris@grantep.com,BELLEVILLE,NJ,Inactive,Inactive
9368,9368,5560,NEWARK LUMBER & HARD.,,NEWARK,NJ,9368,5560,NEWARK LUMBER & HARD.,,NEWARK,NJ,Active,Active
3306,3306,3328,NEWARK PAINT & WALLPAPER CO.,,IRVINGTON,NJ,3306,3328,NEWARK PAINT & WALLPAPER CO.,,IRVINGTON,NJ,Active,Active
918,918,0906,NEWBRIDGE EDUCATIONAL PUBLISHING,,MARLBOROUGH,MA,918,0906,NEWBRIDGE EDUCATIONAL PUBLISHING,info@newbridgeonline.com,MARLBOROUGH,MA,Inactive,Inactive
7568,7568,9437,NEWBURGH ENVELOPE CORP.,,NEWBURGH,NY,7568,9437,NEWBURGH ENVELOPE CORP.,NewburghEnvelope@gmail.com,NEWBURGH,NY,Active,Active
14834,1429866,8811,NEWBY NEON INC.,newbyneoninc@aol.com,MT. SINAI,NY,1429866,8811,NEWBY NEON INC.,newbyneoninc@aol.com,MT. SINAI,NY,Active,Active
7156,7156,8553,"NEWCO DATA, INC.",,SO. PLAINFIELD NJ 07080,85,7156,8553,"NEWCO DATA, INC.",,SO. PLAINFIELD NJ 07080,85,Active,Active
2860,2860,2897,NEWHOUSE SPECIALTY CO.,,SANTA ANA,CA,2860,2897,NEWHOUSE SPECIALTY CO.,,SANTA ANA,CA,Active,Active
8539,8539,,Newkirk International Inc,tan66@aol.com,Latham,NY,8539,,Newkirk International Inc,tan66@aol.com,Latham,NY,Inactive,Active
8538,8538,,"NEWKIRK INTERNATIONAL, INC.",tan66@aol.com,LATHAM,NY,8538,8533,"NEWKIRK INTERNATIONAL, INC.",tan66@aol.com,LATHAM,NY,Active,Active
7137,8538,8533,"NEWKIRK INTERNATIONAL, INC.",tan66@aol.com,LATHAM,NY,8538,8533,"NEWKIRK INTERNATIONAL, INC.",tan66@aol.com,LATHAM,NY,Active,Active
13077,13888,1668,NEWLINK COMMUNICATIONS LLC,pcasey@newlinkcomm.com,PENNSAUKEN,NJ,13888,1668,NEWLINK COMMUNICATIONS LLC,,PENNSAUKEN,NJ,Inactive,Inactive
5648,5648,6492,NEWMAN ARTBOARDS,,PHIPADELPHIA,PA,5648,6492,NEWMAN ARTBOARDS,,PHIPADELPHIA,PA,Active,Active
15862,1711121,9656,NewPath Learning ,gnassis@newpathlearning.com,Victor,NY,1711121,9656,NewPath Learning ,teach@newpathlearning.com,Victor,NY,Active,Active
6660,6660,7647,NEWTON SCREEN PRINTING,,FRANKLIN,NJ,6660,,,,FRANKLIN,NJ,Inactive,Inactive
7874,7874,6766,NEWTON TROPHY & SPORT CTR,,BRANCHVILLE,NJ,7874,6766,NEWTON TROPHY & SPORT CTR,trophy@newtontrophy.com,BRANCHVILLE,NJ,Active,Active
13271,14153,3735,NEWTOWN OFFICE SUPPLY (WORKPLACE CENTRAL),,NEWTOWN,PA,14153,3735,NEWTOWN OFFICE SUPPLY (WORKPLACE CENTRAL),,NEWTOWN,PA,Inactive,Inactive
3707,14153,3735,NEWTOWN OFFICE SUPPLY (WORKPLACE CENTRAL),sales@newtownofficesupply.com,NEWTOWN,PA,14153,3735,NEWTOWN OFFICE SUPPLY (WORKPLACE CENTRAL),,NEWTOWN,PA,Inactive,Inactive
4284,4284,4340,NEWURGH PACKING CORP.,,NEW WINDSOR,NY,4284,4340,NEWURGH PACKING CORP.,,NEW WINDSOR,NY,Active,Active
8313,8313,5244,NEXT DAY GOURMET/US FOODS,www.usfoodservice.com,BRIDGEPORT,NJ,8313,5244,NEXT DAY GOURMET/US FOODS,jim.weitzel@usfoods.com,BRIDGEPORT,NJ,Active,Active
